Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:24:43.851323;1772720683.851323;0.703467;-0.778418034;-0.524715520;0;0
05.03.2026 15:24:43.856420;1772720683.856420;0.708565;-0.778513961;-0.526664779;0;0
05.03.2026 15:24:43.861518;1772720683.861518;0.713662;-0.775044784;-0.527569093;0;0
05.03.2026 15:24:43.866616;1772720683.866616;0.718760;-0.777458772;-0.525170006;0;0
05.03.2026 15:24:43.871713;1772720683.871713;0.723857;-0.781089999;-0.524800271;0;0
05.03.2026 15:24:43.876811;1772720683.876811;0.728955;-0.778321177;-0.525957905;0;0
05.03.2026 15:24:43.881909;1772720683.881909;0.734053;-0.777361915;-0.526405871;0;0
05.03.2026 15:24:43.887006;1772720683.887006;0.739150;-0.778818503;-0.524712726;0;0
05.03.2026 15:24:43.892104;1772720683.892104;0.744248;-0.779216178;-0.524254516;0;0
05.03.2026 15:24:43.897201;1772720683.897201;0.749346;-0.777419657;-0.529001467;0;0
05.03.2026 15:24:43.902299;1772720683.902299;0.754443;-0.776906498;-0.526840799;0;0
05.03.2026 15:24:43.907397;1772720683.907397;0.759541;-0.778335147;-0.521931797;0;0
05.03.2026 15:24:43.912494;1772720683.912494;0.764639;-0.778621994;-0.525884330;0;0
05.03.2026 15:24:43.917592;1772720683.917592;0.769736;-0.777151436;-0.527531840;0;0
05.03.2026 15:24:43.922690;1772720683.922690;0.774834;-0.777437352;-0.525651500;0;0
05.03.2026 15:24:43.927787;1772720683.927787;0.779931;-0.778308138;-0.524302013;0;0
05.03.2026 15:24:43.932885;1772720683.932885;0.785029;-0.779050402;-0.526365824;0;0
05.03.2026 15:24:43.937983;1772720683.937983;0.790127;-0.776307657;-0.526928343;0;0
05.03.2026 15:24:43.943080;1772720683.943080;0.795224;-0.777764246;-0.524922274;0;0
05.03.2026 15:24:43.948178;1772720683.948178;0.800322;-0.781950541;-0.524144620;0;0
05.03.2026 15:24:43.953275;1772720683.953275;0.805420;-0.778735615;-0.526278280;0;0
05.03.2026 15:24:43.958373;1772720683.958373;0.810517;-0.777193345;-0.526558608;0;0
05.03.2026 15:24:43.963471;1772720683.963471;0.815615;-0.778243877;-0.525505282;0;0
05.03.2026 15:24:43.968568;1772720683.968568;0.820713;-0.779086724;-0.525171869;0;0
05.03.2026 15:24:43.973666;1772720683.973666;0.825810;-0.777235255;-0.528234057;0;0
05.03.2026 15:24:43.978764;1772720683.978764;0.830908;-0.776793808;-0.526999123;0;0
05.03.2026 15:24:43.983861;1772720683.983861;0.836005;-0.778402202;-0.520644709;0;0
05.03.2026 15:24:43.988959;1772720683.988959;0.841103;-0.779096968;-0.525091775;0;0
05.03.2026 15:24:43.994057;1772720683.994057;0.846201;-0.777883455;-0.527339987;0;0
05.03.2026 15:24:43.999154;1772720683.999154;0.851298;-0.777726062;-0.525277108;0;0
05.03.2026 15:24:44.004252;1772720684.004252;0.856396;-0.778824091;-0.523917377;0;0
05.03.2026 15:24:44.009349;1772720684.009349;0.861494;-0.779158436;-0.526428223;0;0
05.03.2026 15:24:44.014447;1772720684.014447;0.866591;-0.777157955;-0.527258031;0;0
05.03.2026 15:24:44.019545;1772720684.019545;0.871689;-0.777381472;-0.525452197;0;0
05.03.2026 15:24:44.024642;1772720684.024642;0.876787;-0.781567767;-0.524735078;0;0
05.03.2026 15:24:44.029740;1772720684.029740;0.881884;-0.778211281;-0.526874326;0;0
05.03.2026 15:24:44.034838;1772720684.034838;0.886982;-0.775972381;-0.526715070;0;0
05.03.2026 15:24:44.039935;1772720684.039935;0.892079;-0.777506270;-0.525537878;0;0
05.03.2026 15:24:44.045033;1772720684.045033;0.897177;-0.778618269;-0.525103882;0;0
05.03.2026 15:24:44.050131;1772720684.050131;0.902275;-0.777453184;-0.526547432;0;0
05.03.2026 15:24:44.055228;1772720684.055228;0.907372;-0.776835717;-0.526447780;0;0
05.03.2026 15:24:44.060326;1772720684.060326;0.912470;-0.778777525;-0.520373695;0;0
05.03.2026 15:24:44.065423;1772720684.065423;0.917568;-0.779509544;-0.524747185;0;0
05.03.2026 15:24:44.070521;1772720684.070521;0.922665;-0.777931884;-0.528470613;0;0
05.03.2026 15:24:44.075619;1772720684.075619;0.927763;-0.777754933;-0.525951385;0;0
05.03.2026 15:24:44.080716;1772720684.080716;0.932861;-0.778327696;-0.525024720;0;0
05.03.2026 15:24:44.085814;1772720684.085814;0.937958;-0.778656453;-0.526882708;0;0
05.03.2026 15:24:44.090912;1772720684.090912;0.943056;-0.777141191;-0.528198667;0;0
05.03.2026 15:24:44.096009;1772720684.096009;0.948153;-0.776887871;-0.525538810;0;0
05.03.2026 15:24:44.101107;1772720684.101107;0.953251;-0.780640170;-0.524794683;0;0
05.03.2026 15:24:44.106205;1772720684.106205;0.958349;-0.778208487;-0.526557676;0;0
05.03.2026 15:24:44.111302;1772720684.111302;0.963446;-0.775094144;-0.526830554;0;0
05.03.2026 15:24:44.116400;1772720684.116400;0.968544;-0.777661800;-0.524874777;0;0
05.03.2026 15:24:44.121497;1772720684.121497;0.973642;-0.779030845;-0.524856150;0;0
05.03.2026 15:24:44.126595;1772720684.126595;0.978739;-0.777901150;-0.526043586;0;0
05.03.2026 15:24:44.131693;1772720684.131693;0.983837;-0.776928850;-0.527021475;0;0
05.03.2026 15:24:44.136790;1772720684.136790;0.988935;-0.778491609;-0.522901304;0;0
05.03.2026 15:24:44.141888;1772720684.141888;0.994032;-0.778677873;-0.525459647;0;0
05.03.2026 15:24:44.146986;1772720684.146986;0.999130;-0.777521171;-0.531456433;0;0
